trial_id,participant_id,chain_id,domain,message,chain_pos,condition,abstractions_lm,concrete_recipes_lm,positive_valence_lm,negative_valence_lm,policy_lm,dynamics_lm,avoidance_lm
110,103,84,potions,"filter the dragons breath
filter basilisk
 filter tree sap
 filter basilisk venom
filter honey necter
vial with rose petal
vial with batwing
vial with sunstone
vial with amber
Most of the above ingredients after combined with their tool will combine with another ingredient and their tool, totaling 100, some ingredients like unicorn horn and ghost vapor, I don't believe combined with anything, but not sure.",,individual,False,True,True,False,True,False,False
117,117,81,cooking,Don't combine all ingredients. That would always bring my score back to zero. It seems water does nothing to add points. Adding as many meats as possible usually resulted in the highest scores. Combining three ingredients usually resulted in the highest scores I got.,,individual,True,False,False,True,True,True,True
123,115,83,animals,"You want to make the best possible combination of 2 animals. Use growth serum once on each animal, and combine the two largest animals together with both animals living in different areas (land + air , air+water, or land+water) to get an extra 5 points beyond the sum of the two animal scores. In some cases, the two largest animals are living in the same area, and you will not gain extra for the hybrid bonus between 2 animals living in different areas. If you use the growth serum twice on one animal, its score will go negative. The mutation catalyst will always make an animal go negative.",,individual,True,False,False,False,True,True,True
126,122,81,cooking,3 ingredients work best for points. Anything over 3 will give you negative points,,individual,True,False,False,True,False,True,True
133,123,83,animals,"In the initial rounds, experiment with ingredients that have low starting values (Value 0). They often contain a Level 1 feature that the tools can quickly elevate to Level 3 or 4, making them highly profitable. Don't waste tools on ingredients that already have a mid-range value (e.g., 30-40), as they may be closer to their value cap.",,individual,True,False,False,False,True,True,False
136,112,84,potions,"Quick Tips for Success:
Tools (grey) can be reused—apply them to high-value items after combining.
Combine lower-value ingredients first; some items (like high-value ones) give 0 if combined.
Track combinations and results in the scratchpad.
Your score is the highest-value item, so focus on maximizing one or two items.
Experiment with order: tool → combine or combine → tool for best results.",,individual,True,False,True,False,True,True,False
138,125,84,potions,"Most solid things are for the vial not filtering.  Honeys, winds, liquids, those need to be filtered.",,individual,True,False,False,False,True,True,False
140,128,83,animals,I never got the mutation action to gain points.,,individual,True,False,False,True,False,True,False
141,131,82,decorations,"scissors and pinecone is bad

thread and scirrors work well

beaded mushroom good

beaded wood frame

cut paper mushroom

cut things that can be cut with scissors

cut mushroom ribbon",,individual,True,True,True,False,True,True,False
145,133,81,cooking,try as much as possible to combine something that actually make a real meal,,individual,True,False,False,False,True,False,False
148,136,84,potions,"You should filter liquid items and ""extract"" (with the vial) solid items. Once filtered or extracted, you can combine one magical and one mundane to get something worth 100. If you have only mundane items, you can extract one of them, then expose that extract to a gas/vapor, then filter to get a final extract worth 100.",,individual,True,False,True,False,True,True,False
149,137,81,cooking,Try cooking what makes sense. Like something you would want to eat. And don't use water.,,individual,True,False,False,False,True,False,True
150,142,84,potions,Use the filter on liquids & gas. Use the Vial on solids. 1 mundane + 1 magical always. Do not combine them until they are in the same state. Filtered gas & extracted solids become liquids.,,individual,True,False,False,False,True,True,True
152,144,83,animals,"I would recommend combining three of the animals, adding the growth serum once, then the mutation catalyst twice (the first time will lower the score, the second will raise it), then adding the growth serum a second time will sometimes raise the score and sometimes lower it, so it's a chance you have to take depending on how high your score is after the 2 mutation catalysts. Adding too many animals together or adding either of the mutation catalysts or growth serum too many times will tank your score.",,individual,True,False,False,True,True,True,True
154,143,82,decorations,"bark wood frame for 20 points

ribbon flower scissors for 80 points

sponge feather scissors for 80 points

flower sunflower frame for 20 points

mushroom yarn scissors for 80 points

pinecone and thread for 30 points

paper ribbon fram for 20 points

newspaper and shell for 30 points

newspaper shell scissors for 25 points

sponge cardboard frame 20 points

newspaper cardboard scissors 50 points

pinecone bark frame 20 points",,individual,False,True,False,False,False,False,False
159,154,83,animals,"If you're doing the animal game, the growth serum usually leads to better results",,individual,True,False,True,False,True,False,False
164,161,81,cooking,"To maximize your score, use one of each: protein, grain, and vegetable in your dish. Do not cook any ingredient more than once or the resulting dish will be overcooked.",,individual,True,False,True,False,True,True,True
167,162,83,animals,Try not to overload the experiments try two first if you get zero add another experiment to it Add a growth and submit,,individual,True,False,False,False,True,False,True
168,163,84,potions,"Steps for Success

1. Combine solids with a vial 
2. Combine liquids and gasses with a filter. 

You want to combine the ingredients with the tool first!!

3. Combine one filtered/extracted mundane ingredient with an filtered/extracted magical ingredient.  

Liquids goes with Liquids only",,individual,True,False,True,False,True,True,False
183,171,84,potions,"Start by adding filters to either liquid or gas materials, or add vials to solid materials. Then look add these combinations to get max points:
liquid extracted magical + liquid extracted mundane = 100
liquid filtered magical + liquid extracted mundane = 100
liquid filtered magical + liquid filtered mundane = 100",,individual,True,True,True,False,True,False,False
185,174,83,animals,"I think you may only be able to combine 3 animals maximum. The small animals can be ultra grown, medium can be super grown, and large can be grown before they go negative. I could not find any positive outcome of using the mutation. It always made my score more negative, but I couldn't score higher than 55 either.",,individual,True,False,False,True,False,True,True
197,181,82,decorations,"Combine two soft ingredients - one natural, one artificial. Cut those ingredients one time.",,individual,True,False,False,False,True,False,False
201,184,82,decorations,makethe right choices,,individual,False,False,False,False,True,False,False
202,183,81,cooking,"Don't try to overcomplicate the recipe. Have one protein and cook it. Have a mixture of vegetables and combine it with the cooked meat to score the highest. Don't use every ingredient, no idea what the water is used for or how it can help.",,individual,True,False,True,False,True,False,True
217,191,81,cooking,"Adding all ingredients, regardless of steps seems to give an overcomplicated penalty.

Water + Egg + Stove is not a poached egg even though it should be.

It will never make a stew no matter how hard you try",,individual,True,True,False,False,False,True,True
218,192,84,potions,When you find 2 30s combine them.  Use a vial on each one and then combine.  You will get 60 or 100,,individual,False,False,True,False,True,False,False
219,194,84,potions,"physical items go in the vial
air/water/fire etc goes with filter
create 2 of either vial or filter and combine them for 100 points 
filter/filter vial/vial is the safest bet, some filter/vial combinations work but is risky
100 points is the cap for each round",,individual,True,False,True,False,True,False,True
225,200,83,animals,"Focus on the animals that live on land and don't add more than two. Always select the bigger animal before the smaller one. If there are small animals that live on land, go for them. This should give you some points. For the tools, don't use the mutation but always use the grown serum. Use more if the animals are very small and less if the animals are big.",,individual,True,False,False,False,True,False,True
228,203,83,animals,Don't get greedy. I was not able to ever get higher than 40. If you combine too much it goes negative. Couldn't find a clear pattern - might have to do with animal size?,,individual,True,False,False,True,False,True,True
247,213,81,cooking,"Try to combine items with similar characteristics first, then with dissimilar characteristics, and note down, with some care, how the value varies with each transformation of the feature, since the rules are typically founded on simple manipulations of features.",,individual,True,False,False,False,True,True,False
251,217,81,cooking,use the stove to cook,,individual,False,False,False,False,True,False,False
252,219,82,decorations,"Combine soft items with soft items, hard with hard. 
Cut items before combining them. 
Don't try to combine everything together.",,individual,True,False,False,False,True,False,True
266,221,81,cooking,You can use the water and oven for each individual ingredient. I thought you had to only use water or stove once. Nope. You can use them multiple times each round.,,individual,True,False,False,False,True,False,False
279,227,81,cooking,"If you combine more than 3 food ingredients you will not get a lot of points.
Combine water with either rice, wheat, tortilla or bread and then once it is soaked cook it 
After that cook a meat item and a vegetable and then put them all together.
If more than 2 vegetables, leave one out. If you have more than 3 ingredients you will lose points",,individual,False,True,False,True,True,True,True
308,242,82,decorations,There was no rhyme or reason that I could figure out besides this: simple is better.,,individual,True,False,False,False,True,False,False
314,244,84,potions,"Do your best to maintain at least a plus 30. Once you identify ingredients for portions, put them in the same mixture and vie versa. Don't be greedy, if you get to plus 70, better submit it before you shoot to a big negative.",,individual,True,False,True,True,True,False,True
328,254,81,cooking,Follow the characteristics of every ingredient and test various combinations: unusual couples bring out the most value recipe. Record notes in the scratchpad and use your tools at will to follow trends that can be used throughout rounds.,,individual,True,False,True,False,True,False,False
339,259,83,animals,"Just try and avoid using the mutation catalyst, it leads to zero points",,individual,True,False,False,True,True,False,True
342,265,83,animals,Use growth serum often to combine more and increase the score when they both live at the same place,,individual,True,False,True,False,True,False,False
370,278,82,decorations,The scissors should be put in a soft thing you can cut and also be framed if necessary,,individual,True,False,False,False,True,False,False
371,277,82,decorations,match the frame with items that work naturally,,individual,True,False,False,False,True,False,False
375,283,82,decorations,Some items like yarn are worth more when you cut them. Don't use scissors after adding a frame. The combinations are kind of intuitive. Don't combine more than two.,,individual,True,False,False,False,True,True,True
385,286,84,potions,"Most items get filtered, outside of dragon scale, volcano, etc. Most liquids go into the vials as well. Trial and error is what works here",,individual,True,False,False,False,False,False,False
387,288,83,animals,larger animals usually bring about increased points but don't overcomplicate it due to lower points,,individual,True,False,False,False,True,True,True
388,287,84,potions,"dragon breath, dragon scale
rose petal, nectar corn",,individual,False,True,False,False,False,False,False
397,297,83,animals,it is not as easy as it looks,,individual,False,False,False,True,False,False,False
398,300,82,decorations,"Go with your gut. I found I got the most points from combining logical items like cut-feather-paper-frame. If you try to combine too many things, it will tell you your creation is 'overcomplicated'.",,individual,False,False,True,True,True,True,True
399,296,82,decorations,Finding realistic tools and combine them to build up points.,,individual,False,False,True,False,True,False,False
402,303,82,decorations,Try combining the ingredients in a way that they follow a certain order of adjectives,,individual,True,False,False,False,True,False,False
407,305,83,animals,mutation catalyst=0. Don't use it,,individual,False,False,False,False,True,False,True
412,310,83,animals,"To get maxium points, first add together a land animal and an ocean animal. Once those are combined, then add a flying animal. After that, you should be up to about 5 or 10 points. Then add the growth serum ONLY ONCE. It will get you up to 30-45 points. Don't add the growth serum more than once or it will reduce points. Don't ever add the mutation tool! It will bring your points way down. Also, don't ever combine all 4 animals! It takes your points way down.

So in summation: 1 land animal + 1 sea animal + 1 flying animal + growth serum = best result",,individual,False,False,True,False,True,True,True
458,340,82,decorations,When cutting items if the first cut is negative points cut again but if the first cut is positive do not cut again. Try only combining only two item together because three will probably be negative points. Also whatever combination you have just slap a frame on and it will increase the points.,,individual,False,False,False,False,True,True,True
459,341,82,decorations,Combining more than 2 can lead to negative numbers,,individual,True,False,False,True,False,True,False
